,Video ID,Published Date,Title,View Count,Like Count,Comment Count,Channel Title,Subscriber Count
163,3xyRPtjHq_A,2024-06-21T22:35:37Z,blackgaol knight - moonveil katana,5,0,0,dt3k,0
164,ITMn_n33GCg,2024-06-24T06:52:29Z,Elden Ring - Commander Gaius vs Solo Moonveil Scrub [Shadow of the Erdtree DLC],2,0,0,Kttyy Pancake,96
165,UyvDtAhMBDo,2024-06-24T06:52:59Z,Elden Ring - Messmer the Impaler vs Solo Moonveil Scrub [Shadow of the Erdtree DLC],2,0,0,Kttyy Pancake,96
166,eO9JWkRqDGY,2024-06-21T09:54:14Z,"Elden Ring - Rellana, Twin Moon Knight vs Solo Moonveil Scrub [Shadow of the Erdtree DLC]",55,1,0,Kttyy Pancake,96
167,mWFR_gq5xIo,2024-06-24T06:53:05Z,Elden Ring - Bayle the Dread vs Solo Moonveil Scrub [Shadow of the Erdtree DLC],4,0,0,Kttyy Pancake,96
168,ut9O6wAoJ28,2024-06-23T05:18:23Z,Rellana DLC Moonveil,22,1,0,Ahmed Nazar,6
169,KFoSbCnOFhU,2024-06-20T14:21:41Z,Moonveil vs Malenia ng+7,4,0,0,D'Almeida,1
170,64HFGNgRBX0,2024-06-23T06:53:54Z,Elden Ring - Putrescent Knight vs Solo Moonveil Scrub [Shadow of the Erdtree DLC],19,0,0,Kttyy Pancake,96
171,ebkEcEfM9r0,2024-06-22T10:28:38Z,Defeating Midra Lord of Frenzied Flame with Moonveil (Shadow of the erdtree),41,0,3,Kermit Frog,1
172,WnSzURjKPD8,2024-06-22T12:00:28Z,Elden Ring Malenia Easy Way - Rock sling & Moonveil still crush #eldenring #shadowoftheerdtree,6,1,0,HUNK,228
173,D32nlD-tc2o,2024-06-21T08:27:33Z,Moonveil 2.0,9,0,0,Tank0904,7
174,BptBPxC3cn8,2024-06-22T07:53:00Z,The New MoonVeil Literally,192,6,1,Darrow,51
175,zN97Rf3qYZ4,2024-06-24T01:21:17Z,rivers of blood or moonveil? yes.,14,3,0,ndcsv,3
176,LKJlhkFdQw0,2024-06-20T16:05:26Z,Playing Elden Ring | Moonveil Meteoric Ore Blade Dual Build | Commander Niall Boss,8,1,0,Abken,49
177,OKpeE9lICnU,2024-06-20T21:48:36Z,Ravioli backstab is 💀 (Testing moonveil after nerf) #eldenringgameplay #eldenring #eldenringpvp,408,2,0,Tarnished Hunter,21
178,8Ug4QSIzycc,2024-06-22T20:12:01Z,"Elden Ring Shadow of the Erdtree - Rellana, Twin Moon Knight (Moonveil LV147)",7,1,0,Brandsaver,23
179,wjNXdLB4mjU,2024-06-20T18:19:51Z,Playing Elden Ring | Moonveil Meteoric Ore Blade Dual Build | Varre's Quest Ending Fight,6,0,0,Abken,49
180,RvgtL73BePw,2024-06-21T09:54:06Z,Elden Ring - Divine Beast Dancing Lion vs Solo Moonveil Scrub [Shadow of the Erdtree DLC],51,1,0,Kttyy Pancake,96
181,pMfbHpyy858,2024-06-21T23:58:32Z,Elden Ring Shadow of the Erdtree - Divine Beast Dancing Lion (Moonveil LV145),6,1,0,Brandsaver,23
182,o0Qr2qF1Tt8,2024-06-24T09:19:56Z,"Elden Ring Shadow of the Erdtree - Romina, Saint of the Bud (Moonveil LV159)",0,0,0,Brandsaver,23
183,tP3PDARHkGg,2024-06-20T16:30:09Z,Elden Ring | OP Moonveil Carian Knight Build | Walkthrough #24,22,0,0,TechByNet,9
184,w5EGjhQQ3h0,2024-06-24T03:39:31Z,Divine Beast Dancing Lion kill with Moonveil.,4,0,0,eSpaK7,9
185,m_RWEIC1m4M,2024-06-20T21:29:09Z,Playing Elden Ring | Moonveil Meteoric Ore Blade Dual Build | Mohg the Lord of Blood Boss Fight,25,1,0,Abken,49
186,ZxmPln80oSg,2024-06-21T22:03:44Z,Rellana vs Moonveil,21,0,0,vegan exmuslim,119
187,E4mMNxUqGRg,2024-06-22T04:27:28Z,Beating Radahn with Moonveil | To Enter The DLC,298,16,3,Catsen,10800
188,YuVNOFPTzug,2024-06-24T00:50:19Z,Playing Elden Ring: Shadow of the Erdtree DLC | Moonveil Stagger | Chief Bloodfiend Boss,4,0,0,Abken,49
189,GlhpJVLr-44,2024-06-24T05:44:40Z,Elden Ring Shadow of the Erdtree - Messmer the Impaler (Moonveil LV155),0,0,0,Brandsaver,23
190,wci8nhR3014,2024-06-21T11:37:26Z,Playing Elden Ring | Moonveil Meteoric Ore Blade Dual Build | REALM OF SHADOW ENTRANCE,8,0,0,Abken,49
191,paglbjLocxw,2024-06-23T18:14:09Z,I NEED A WEAPON. | ELDEN RING - Moonveil Samurai | Part 1,4,1,2,MichaelMortal,2680
192,I-Qc4PaCVs8,2024-06-21T17:34:37Z,Blackgaol Knight / NG+ 7  Moonveil,271,9,2,Tom csgo,23200
193,QXqwMdtYpIU,2024-06-21T10:23:59Z,A night full of clouds #fullmoon #cloudynight #afterrain #beautifulnight #moonveil,33,4,4,Diverse Dreamer,116
194,K-WHPy40CSE,2024-06-24T12:00:22Z,Elden Ring Malenia Made easy phase 1 Rock sling + Moonveil #shorts #eldenring,4,1,0,HUNK,228
195,bbf7wF0sBag,2024-06-24T11:51:07Z,🔴LIVE! DAY #4 NEW MOONVEIL ACTION!,0,0,0,MacitaV,61
